Barcode,Article,Percentage,OriginalPrice
GL189665-00L-024-L,GL189665,50,
GL189665-00M-024-L,GL189665,50,
GL189665-00S-024-L,GL189665,50,
GL189665-0XL-024-L,GL189665,50,
GL189665-EXS-024-L,GL189665,50,
GL189665-XXL-024-L,GL189665,50,
GL189666-00L-019-L,GL189666,50,
GL189666-00M-019-L,GL189666,50,
GL189666-00S-019-L,GL189666,50,
GL189666-0XL-019-L,GL189666,50,
GL189666-EXS-019-L,GL189666,50,
GL189666-XXL-019-L,GL189666,50,
GL189667-00L-BRN-L,GL189667,50,
GL189667-00M-BRN-L,GL189667,50,
GL189667-00S-BRN-L,GL189667,50,
GL189667-0XL-BRN-L,GL189667,50,
GL189667-EXS-BRN-L,GL189667,50,
GL189667-XXL-BRN-L,GL189667,50,
GL189668-00L-CRM-L,GL189668,50,
GL189668-00M-CRM-L,GL189668,50,
GL189668-00S-CRM-L,GL189668,50,
GL189668-0XL-CRM-L,GL189668,50,
GL189668-EXS-CRM-L,GL189668,50,
GL189668-XXL-CRM-L,GL189668,50,
GL189669-00L-037-L,GL189669,50,
GL189669-00M-037-L,GL189669,50,
GL189669-00S-037-L,GL189669,50,
GL189669-0XL-037-L,GL189669,50,
GL189669-EXS-037-L,GL189669,50,
GL189669-XXL-037-L,GL189669,50,
GL189670-00L-WTB-L,GL189670,50,
GL189670-00M-WTB-L,GL189670,50,
GL189670-00S-WTB-L,GL189670,50,
GL189670-0XL-WTB-L,GL189670,50,
GL189670-EXS-WTB-L,GL189670,50,
GL189670-XXL-WTB-L,GL189670,50,
GL189671-00L-025-L,GL189671,50,
GL189671-00M-025-L,GL189671,50,
GL189671-00S-025-L,GL189671,50,
GL189671-0XL-025-L,GL189671,50,
GL189671-EXS-025-L,GL189671,50,
GL189671-XXL-025-L,GL189671,50,
GL189673-00L-188-L,GL189673,50,
GL189673-00M-188-L,GL189673,50,
GL189673-00S-188-L,GL189673,50,
GL189673-0XL-188-L,GL189673,50,
GL189673-EXS-188-L,GL189673,50,
GL189673-XXL-188-L,GL189673,50,
GL189674-00L-BLK-L,GL189674,50,
GL189674-00M-BLK-L,GL189674,50,
GL189674-00S-BLK-L,GL189674,50,
GL189674-0XL-BLK-L,GL189674,50,
GL189674-EXS-BLK-L,GL189674,50,
GL189674-XXL-BLK-L,GL189674,50,
GL189675-00L-018-L,GL189675,50,
GL189675-00M-018-L,GL189675,50,
GL189675-00S-018-L,GL189675,50,
GL189675-0XL-018-L,GL189675,50,
GL189675-EXS-018-L,GL189675,50,
GL189675-XXL-018-L,GL189675,50,
GL189676-00L-YLW-L,GL189676,50,
GL189676-00M-YLW-L,GL189676,50,
GL189676-00S-YLW-L,GL189676,50,
GL189676-0XL-YLW-L,GL189676,50,
GL189676-EXS-YLW-L,GL189676,50,
GL189676-XXL-YLW-L,GL189676,50,
GL189677-00L-GRY-L,GL189677,50,
GL189677-00M-GRY-L,GL189677,50,
GL189677-00S-GRY-L,GL189677,50,
GL189677-0XL-GRY-L,GL189677,50,
GL189677-EXS-GRY-L,GL189677,50,
GL189677-XXL-GRY-L,GL189677,50,
GL189678-00L-019-L,GL189678,50,
GL189678-00M-019-L,GL189678,50,
GL189678-00S-019-L,GL189678,50,
GL189678-0XL-019-L,GL189678,50,
GL189678-EXS-019-L,GL189678,50,
GL189678-XXL-019-L,GL189678,50,
GL189679-00L-GRY-L,GL189679,50,
GL189679-00M-GRY-L,GL189679,50,
GL189679-00S-GRY-L,GL189679,50,
GL189679-0XL-GRY-L,GL189679,50,
GL189679-EXS-GRY-L,GL189679,50,
GL189679-XXL-GRY-L,GL189679,50,
GL189680-00L-BLU-L,GL189680,50,
GL189680-00M-BLU-L,GL189680,50,
GL189680-00S-BLU-L,GL189680,50,
GL189680-0XL-BLU-L,GL189680,50,
GL189680-EXS-BLU-L,GL189680,50,
GL189680-XXL-BLU-L,GL189680,50,
GL189681-00L-BLC-L,GL189681,50,
GL189681-00M-BLC-L,GL189681,50,
GL189681-00S-BLC-L,GL189681,50,
GL189681-0XL-BLC-L,GL189681,50,
GL189681-EXS-BLC-L,GL189681,50,
GL189681-XXL-BLC-L,GL189681,50,
GL189682-00L-OPG-L,GL189682,50,
GL189682-00M-OPG-L,GL189682,50,
GL189682-00S-OPG-L,GL189682,50,
GL189682-0XL-OPG-L,GL189682,50,
GL189682-EXS-OPG-L,GL189682,50,
GL189682-XXL-OPG-L,GL189682,50,
GL189683-00L-052-L,GL189683,50,
GL189683-00M-052-L,GL189683,50,
GL189683-00S-052-L,GL189683,50,
GL189683-0XL-052-L,GL189683,50,
GL189683-EXS-052-L,GL189683,50,
GL189683-XXL-052-L,GL189683,50,
GL189684-00L-024-L,GL189684,50,
GL189684-00M-024-L,GL189684,50,
GL189684-00S-024-L,GL189684,50,
GL189684-0XL-024-L,GL189684,50,
GL189684-EXS-024-L,GL189684,50,
GL189684-XXL-024-L,GL189684,50,
GL189685-00L-GRY-L,GL189685,50,
GL189685-00M-GRY-L,GL189685,50,
GL189685-00S-GRY-L,GL189685,50,
GL189685-0XL-GRY-L,GL189685,50,
GL189685-EXS-GRY-L,GL189685,50,
GL189685-XXL-GRY-L,GL189685,50,
GL189686-00L-GRY-L,GL189686,50,
GL189686-00M-GRY-L,GL189686,50,
GL189686-00S-GRY-L,GL189686,50,
GL189686-0XL-GRY-L,GL189686,50,
GL189686-EXS-GRY-L,GL189686,50,
GL189686-XXL-GRY-L,GL189686,50,
GL189690-00L-024-L,GL189690,50,
GL189690-00M-024-L,GL189690,50,
GL189690-00S-024-L,GL189690,50,
GL189690-0XL-024-L,GL189690,50,
GL189690-EXS-024-L,GL189690,50,
GL189690-XXL-024-L,GL189690,50,
GL189691-00L-RED-L,GL189691,50,
GL189691-00M-RED-L,GL189691,50,
GL189691-00S-RED-L,GL189691,50,
GL189691-0XL-RED-L,GL189691,50,
GL189691-EXS-RED-L,GL189691,50,
GL189691-XXL-RED-L,GL189691,50,
GL189692-00L-PCH-L,GL189692,50,
GL189692-00M-PCH-L,GL189692,50,
GL189692-00S-PCH-L,GL189692,50,
GL189692-0XL-PCH-L,GL189692,50,
GL189692-EXS-PCH-L,GL189692,50,
GL189692-XXL-PCH-L,GL189692,50,
GL189693-00L-029-L,GL189693,50,
GL189693-00M-029-L,GL189693,50,
GL189693-00S-029-L,GL189693,50,
GL189693-0XL-029-L,GL189693,50,
GL189693-EXS-029-L,GL189693,50,
GL189693-XXL-029-L,GL189693,50,
GL189694-00L-OWH-L,GL189694,50,
GL189694-00M-OWH-L,GL189694,50,
GL189694-00S-OWH-L,GL189694,50,
GL189694-0XL-OWH-L,GL189694,50,
GL189694-EXS-OWH-L,GL189694,50,
GL189694-XXL-OWH-L,GL189694,50,
GL189695-00L-SGN-L,GL189695,50,
GL189695-00M-SGN-L,GL189695,50,
GL189695-00S-SGN-L,GL189695,50,
GL189695-0XL-SGN-L,GL189695,50,
GL189695-EXS-SGN-L,GL189695,50,
GL189695-XXL-SGN-L,GL189695,50,
GL189696-00L-018-L,GL189696,50,
GL189696-00M-018-L,GL189696,50,
GL189696-00S-018-L,GL189696,50,
GL189696-0XL-018-L,GL189696,50,
GL189696-EXS-018-L,GL189696,50,
GL189696-XXL-018-L,GL189696,50,
GL189697-00L-235-L,GL189697,50,
GL189697-00M-235-L,GL189697,50,
GL189697-00S-235-L,GL189697,50,
GL189697-0XL-235-L,GL189697,50,
GL189697-EXS-235-L,GL189697,50,
GL189697-XXL-235-L,GL189697,50,
GL189699-00L-WHT-L,GL189699,1990Flat,
GL189699-00M-WHT-L,GL189699,1990Flat,
GL189699-00S-WHT-L,GL189699,1990Flat,
GL189699-0XL-WHT-L,GL189699,1990Flat,4740
GL189699-EXS-WHT-L,GL189699,1990Flat,
GL189699-XXL-WHT-L,GL189699,1990Flat,
GL189700-00L-025-L,GL189700,50,
GL189700-00M-025-L,GL189700,50,
GL189700-00S-025-L,GL189700,50,
GL189700-0XL-025-L,GL189700,50,
GL189700-EXS-025-L,GL189700,50,
GL189700-XXL-025-L,GL189700,50,
GL189701-00L-OWH-L,GL189701,1990Flat,
GL189701-00M-OWH-L,GL189701,1990Flat,
GL189701-00S-OWH-L,GL189701,1990Flat,
GL189701-0XL-OWH-L,GL189701,1990Flat,
GL189701-EXS-OWH-L,GL189701,1990Flat,
GL189701-XXL-OWH-L,GL189701,1990Flat,
GL189702-00L-024-L,GL189702,50,
GL189702-00M-024-L,GL189702,50,
GL189702-00S-024-L,GL189702,50,
GL189702-0XL-024-L,GL189702,50,
GL189702-EXS-024-L,GL189702,50,
GL189702-XXL-024-L,GL189702,50,
GL189703-00L-205-L,GL189703,1990Flat,4740
GL189703-00M-205-L,GL189703,1990Flat,4740
GL189703-00S-205-L,GL189703,1990Flat,4740
GL189703-0XL-205-L,GL189703,1990Flat,
GL189703-EXS-205-L,GL189703,1990Flat,4740
GL189703-XXL-205-L,GL189703,1990Flat,
GL189708-00L-LTO-L,GL189708,1990Flat,
GL189708-00M-LTO-L,GL189708,1990Flat,
GL189708-00S-LTO-L,GL189708,1990Flat,
GL189708-0XL-LTO-L,GL189708,1990Flat,
GL189708-EXS-LTO-L,GL189708,1990Flat,
GL189708-XXL-LTO-L,GL189708,1990Flat,
GL189710-036-GRN-K,GL189710,50,
GL189710-038-GRN-K,GL189710,50,
GL189710-039-GRN-K,GL189710,50,
GL189710-040-GRN-K,GL189710,50,
GL189714-036-IND-K,GL189714,50,
GL189714-038-IND-K,GL189714,50,
GL189714-039-IND-K,GL189714,50,
GL189714-040-IND-K,GL189714,50,
GL189717-036-037-K,GL189717,50,
GL189717-038-037-K,GL189717,50,
GL189717-039-037-K,GL189717,50,
GL189717-040-037-K,GL189717,50,
GL189718-00L-037-L,GL189718,50,
GL189718-00M-037-L,GL189718,50,
GL189718-00S-037-L,GL189718,50,
GL189718-0XL-037-L,GL189718,50,
GL189718-EXS-037-L,GL189718,50,
GL189718-XXL-037-L,GL189718,50,
GL189773-00L-025-L,GL189773,50,
GL189773-00M-025-L,GL189773,50,
GL189773-00S-025-L,GL189773,50,
GL189773-0XL-025-L,GL189773,50,
GL189773-EXS-025-L,GL189773,50,
GL189773-XXL-025-L,GL189773,50,
GL189773-XXS-025-L,GL189773,50,1570
GL189779-00L-WHT-L,GL189779,50,
GL189779-00M-WHT-L,GL189779,50,
GL189779-00S-WHT-L,GL189779,50,
GL189779-0XL-WHT-L,GL189779,50,
GL189779-EXS-WHT-L,GL189779,50,2530
GL189779-XXL-WHT-L,GL189779,50,
GL189779-XXS-WHT-L,GL189779,50,2530
GL189780-00L-OWH-L,GL189780,50,
GL189780-00M-OWH-L,GL189780,50,2530
GL189780-00S-OWH-L,GL189780,50,2530
GL189780-0XL-OWH-L,GL189780,50,
GL189780-EXS-OWH-L,GL189780,50,
GL189780-XXL-OWH-L,GL189780,50,
GL189780-XXS-OWH-L,GL189780,50,2530
GL189781-00L-025-L,GL189781,50,
GL189781-00M-025-L,GL189781,50,
GL189781-00S-025-L,GL189781,50,
GL189781-0XL-025-L,GL189781,50,
GL189781-EXS-025-L,GL189781,50,
GL189781-XXL-025-L,GL189781,50,
GL189781-XXS-025-L,GL189781,50,
GL189782-00L-BEG-L,GL189782,50,
GL189782-00M-BEG-L,GL189782,50,
GL189782-00S-BEG-L,GL189782,50,2530
GL189782-0XL-BEG-L,GL189782,50,
GL189782-EXS-BEG-L,GL189782,50,
GL189782-XXL-BEG-L,GL189782,50,
GL189782-XXS-BEG-L,GL189782,50,2530
GL189783-00L-OWH-L,GL189783,50,
GL189783-00M-OWH-L,GL189783,50,
GL189783-00S-OWH-L,GL189783,50,1570
GL189783-0XL-OWH-L,GL189783,50,
GL189783-EXS-OWH-L,GL189783,50,
GL189783-XXL-OWH-L,GL189783,50,
GL189783-XXS-OWH-L,GL189783,50,
GL189784-00L-BEG-L,GL189784,50,
GL189784-00M-BEG-L,GL189784,50,
GL189784-00S-BEG-L,GL189784,50,
GL189784-0XL-BEG-L,GL189784,50,
GL189784-EXS-BEG-L,GL189784,50,
GL189784-XXL-BEG-L,GL189784,50,
GL189784-XXS-BEG-L,GL189784,50,
GL189787-00L-025-L,GL189787,50,
GL189787-00M-025-L,GL189787,50,
GL189787-00S-025-L,GL189787,50,
GL189787-0XL-025-L,GL189787,50,
GL189787-EXS-025-L,GL189787,50,
GL189787-XXL-025-L,GL189787,50,
GL189787-XXS-025-L,GL189787,50,
GL189806-00L-WHT-L,GL189806,50,
GL189806-00M-WHT-L,GL189806,50,
GL189806-00S-WHT-L,GL189806,50,
GL189806-0XL-WHT-L,GL189806,50,
GL189806-EXS-WHT-L,GL189806,50,
GL189806-XXL-WHT-L,GL189806,50,
GL189806-XXS-WHT-L,GL189806,50,
GL189807-00L-OWH-L,GL189807,50,
GL189807-00M-OWH-L,GL189807,50,
GL189807-00S-OWH-L,GL189807,50,
GL189807-0XL-OWH-L,GL189807,50,
GL189807-EXS-OWH-L,GL189807,50,
GL189807-XXL-OWH-L,GL189807,50,
GL189807-XXS-OWH-L,GL189807,50,
GL189808-00L-BEG-L,GL189808,50,
GL189808-00M-BEG-L,GL189808,50,
GL189808-00S-BEG-L,GL189808,50,1790
GL189808-0XL-BEG-L,GL189808,50,
GL189808-EXS-BEG-L,GL189808,50,
GL189808-XXL-BEG-L,GL189808,50,
GL189808-XXS-BEG-L,GL189808,50,1790
GL189809-00L-WHT-L,GL189809,50,
GL189809-00M-WHT-L,GL189809,50,
GL189809-00S-WHT-L,GL189809,50,
GL189809-0XL-WHT-L,GL189809,50,
GL189809-EXS-WHT-L,GL189809,50,
GL189809-XXL-WHT-L,GL189809,50,
GL189809-XXS-WHT-L,GL189809,50,
GL189810-00L-025-L,GL189810,50,
GL189810-00M-025-L,GL189810,50,
GL189810-00S-025-L,GL189810,50,
GL189810-0XL-025-L,GL189810,50,
GL189810-EXS-025-L,GL189810,50,
GL189810-XXL-025-L,GL189810,50,
GL189810-XXS-025-L,GL189810,50,
GL190108-00L-WGL-L,GL190108,1990Flat,
GL190108-00M-WGL-L,GL190108,1990Flat,
GL190108-00S-WGL-L,GL190108,1990Flat,
GL190108-0XL-WGL-L,GL190108,1990Flat,
GL190108-EXS-WGL-L,GL190108,1990Flat,
GL190108-XXL-WGL-L,GL190108,1990Flat,
GL190113-00L-024-L,GL190113,1990Flat,
GL190113-00M-024-L,GL190113,1990Flat,
GL190113-00S-024-L,GL190113,1990Flat,
GL190113-0XL-024-L,GL190113,1990Flat,
GL190113-EXS-024-L,GL190113,1990Flat,
GL190113-XXL-024-L,GL190113,1990Flat,
GL190114-00L-WGL-L,GL190114,1990Flat,
GL190114-00M-WGL-L,GL190114,1990Flat,
GL190114-00S-WGL-L,GL190114,1990Flat,
GL190114-0XL-WGL-L,GL190114,1990Flat,
GL190114-EXS-WGL-L,GL190114,1990Flat,
GL190114-XXL-WGL-L,GL190114,1990Flat,
GL190115-00L-019-L,GL190115,1990Flat,
GL190115-00M-019-L,GL190115,1990Flat,
GL190115-00S-019-L,GL190115,1990Flat,
GL190115-0XL-019-L,GL190115,1990Flat,
GL190115-EXS-019-L,GL190115,1990Flat,
GL190115-XXL-019-L,GL190115,1990Flat,
GL190116-00L-210-L,GL190116,1990Flat,
GL190116-00M-210-L,GL190116,1990Flat,
GL190116-00S-210-L,GL190116,1990Flat,
GL190116-0XL-210-L,GL190116,1990Flat,
GL190116-EXS-210-L,GL190116,1990Flat,
GL190116-XXL-210-L,GL190116,1990Flat,
GL190117-00L-025-L,GL190117,1990Flat,
GL190117-00M-025-L,GL190117,1990Flat,
GL190117-00S-025-L,GL190117,1990Flat,
GL190117-0XL-025-L,GL190117,1990Flat,
GL190117-EXS-025-L,GL190117,1990Flat,
GL190117-XXL-025-L,GL190117,1990Flat,
GL190118-00L-220-L,GL190118,1990Flat,
GL190118-00M-220-L,GL190118,1990Flat,
GL190118-00S-220-L,GL190118,1990Flat,
GL190118-0XL-220-L,GL190118,1990Flat,
GL190118-EXS-220-L,GL190118,1990Flat,
GL190118-XXL-220-L,GL190118,1990Flat,
GL190119-00L-184-L,GL190119,1990Flat,
GL190119-00M-184-L,GL190119,1990Flat,
GL190119-00S-184-L,GL190119,1990Flat,
GL190119-0XL-184-L,GL190119,1990Flat,
GL190119-EXS-184-L,GL190119,1990Flat,
GL190119-XXL-184-L,GL190119,1990Flat,
GL190121-00L-BEG-L,GL190121,50,
GL190121-00M-BEG-L,GL190121,50,
GL190121-00S-BEG-L,GL190121,50,17910
GL190121-0XL-BEG-L,GL190121,50,
GL190121-EXS-BEG-L,GL190121,50,
GL190121-XXL-BEG-L,GL190121,50,
GL190123-DUP-205-L,GL190123,50,
GL190124-DUP-025-L,GL190124,50,
GL190241-00L-GRN-L,GL190241,50,
GL190241-00M-GRN-L,GL190241,50,
GL190241-00S-GRN-L,GL190241,50,
GL190241-0XL-GRN-L,GL190241,50,
GL190241-EXS-GRN-L,GL190241,50,
GL190241-XXL-GRN-L,GL190241,50,
GL190245-00L-188-L,GL190245,50,
GL190245-00M-188-L,GL190245,50,
GL190245-00S-188-L,GL190245,50,
GL190245-0XL-188-L,GL190245,50,
GL190245-EXS-188-L,GL190245,50,
GL190245-XXL-188-L,GL190245,50,
GL190246-00L-BLU-L,GL190246,50,
GL190246-00M-BLU-L,GL190246,50,
GL190246-00S-BLU-L,GL190246,50,
GL190246-0XL-BLU-L,GL190246,50,
GL190246-EXS-BLU-L,GL190246,50,
GL190246-XXL-BLU-L,GL190246,50,
GL190252-00L-BLK-L,GL190252,50,
GL190252-00M-BLK-L,GL190252,50,
GL190252-00S-BLK-L,GL190252,50,
GL190252-0XL-BLK-L,GL190252,50,
GL190252-EXS-BLK-L,GL190252,50,
GL190252-XXL-BLK-L,GL190252,50,
GL190252-XXS-BLK-L,GL190252,50,
GL190253-00L-BLK-L,GL190253,50,
GL190253-00M-BLK-L,GL190253,50,
GL190253-00S-BLK-L,GL190253,50,
GL190253-0XL-BLK-L,GL190253,50,
GL190253-EXS-BLK-L,GL190253,50,
GL190253-XXL-BLK-L,GL190253,50,
GL190253-XXS-BLK-L,GL190253,50,
GL190254-00L-BEG-L,GL190254,50,
GL190254-00M-BEG-L,GL190254,50,
GL190254-00S-BEG-L,GL190254,50,
GL190254-0XL-BEG-L,GL190254,50,
GL190254-EXS-BEG-L,GL190254,50,
GL190254-XXL-BEG-L,GL190254,50,
GL190254-XXS-BEG-L,GL190254,50,
GL190259-00L-BEG-L,GL190259,50,
GL190259-00M-BEG-L,GL190259,50,
GL190259-00S-BEG-L,GL190259,50,
GL190259-0XL-BEG-L,GL190259,50,
GL190259-EXS-BEG-L,GL190259,50,
GL190259-XXL-BEG-L,GL190259,50,
GL190259-XXS-BEG-L,GL190259,50,
GL190263-2Y3-PNK-K,GL190263,50,
GL190263-3Y4-PNK-K,GL190263,50,
GL190263-4Y5-PNK-K,GL190263,50,
GL190263-5Y6-PNK-K,GL190263,50,
GL190263-6Y7-PNK-K,GL190263,50,
GL190263-7Y8-PNK-K,GL190263,50,
GL190263-8Y9-PNK-K,GL190263,50,
GL190263-910-PNK-K,GL190263,50,
GL190371-005,GL190371,50,
GL190371-006,GL190371,50,
GL190371-007,GL190371,50,
GL190371-008,GL190371,50,
GL190371-009,GL190371,50,
GL190371-010,GL190371,50,
GL190371-011,GL190371,50,
GL190449-00L-PNK-L,GL190449,50,
GL190449-00M-PNK-L,GL190449,50,
GL190449-00S-PNK-L,GL190449,50,
GL190449-0XL-PNK-L,GL190449,50,
GL190449-EXS-PNK-L,GL190449,50,
GL190449-XXL-PNK-L,GL190449,50,
GL190449-XXS-PNK-L,GL190449,50,
GL190450-00L-WGO-L,GL190450,1990Flat,
GL190450-00M-WGO-L,GL190450,1990Flat,
GL190450-00S-WGO-L,GL190450,1990Flat,
GL190450-0XL-WGO-L,GL190450,1990Flat,
GL190450-EXS-WGO-L,GL190450,1990Flat,
GL190450-XXL-WGO-L,GL190450,1990Flat,
GL190451-00L-WHT-L,GL190451,50,
GL190451-00M-WHT-L,GL190451,50,
GL190451-00S-WHT-L,GL190451,50,
GL190451-0XL-WHT-L,GL190451,50,
GL190451-EXS-WHT-L,GL190451,50,
GL190451-XXL-WHT-L,GL190451,50,
GL190451-XXS-WHT-L,GL190451,50,
GL190773-036-188-K,GL190773,50,
GL190773-038-188-K,GL190773,50,
GL190773-039-188-K,GL190773,50,
GL190773-040-188-K,GL190773,50,
GL190776-036-LBL-K,GL190776,50,
GL190776-038-LBL-K,GL190776,50,
GL190776-039-LBL-K,GL190776,50,
GL190776-040-LBL-K,GL190776,50,
GL190899-1PS-GPY-D,GL190899,70,
GL190902-1PS-188-D,GL190902,70,
GL190909-1PS-OND-D,GL190909,70,
GL190921-1PS-025-D,GL190921,70,
GL190922-1PS-025-D,GL190922,70,
GL190923-1PS-OND-D,GL190923,70,1790
GL190924-1PS-188-D,GL190924,70,1790
GL190928-1PS-025-D,GL190928,70,
GL190931-1PS-025-D,GL190931,70,
GL190933-1PS-PIN-D,GL190933,70,
GL191110-00L-YLW-L,GL191110,50,
GL191110-00M-YLW-L,GL191110,50,
GL191110-00S-YLW-L,GL191110,50,
GL191110-0XL-YLW-L,GL191110,50,
GL191110-EXS-YLW-L,GL191110,50,
GL191110-XXL-YLW-L,GL191110,50,
GL191113-00L-SGN-L,GL191113,50,
GL191113-00M-SGN-L,GL191113,50,
GL191113-00S-SGN-L,GL191113,50,
GL191113-0XL-SGN-L,GL191113,50,
GL191113-EXS-SGN-L,GL191113,50,
GL191113-XXL-SGN-L,GL191113,50,
GL191126-00L-025-L,GL191126,50,
GL191126-00M-025-L,GL191126,50,
GL191126-00S-025-L,GL191126,50,
GL191126-0XL-025-L,GL191126,50,
GL191126-EXS-025-L,GL191126,50,
GL191126-XXL-025-L,GL191126,50,
GL191131-00L-WHI-L,GL191131,1990Flat,
GL191131-00M-WHI-L,GL191131,1990Flat,
GL191131-00S-WHI-L,GL191131,1990Flat,
GL191131-0XL-WHI-L,GL191131,1990Flat,
GL191131-EXS-WHI-L,GL191131,1990Flat,
GL191131-XXL-WHI-L,GL191131,1990Flat,
GL191135-00L-BEG-L,GL191135,1990Flat,
GL191135-00M-BEG-L,GL191135,1990Flat,
GL191135-00S-BEG-L,GL191135,1990Flat,
GL191135-0XL-BEG-L,GL191135,1990Flat,
GL191135-EXS-BEG-L,GL191135,1990Flat,
GL191135-XXL-BEG-L,GL191135,1990Flat,
GL191137-00L-BRN-L,GL191137,50,
GL191137-00M-BRN-L,GL191137,50,
GL191137-00S-BRN-L,GL191137,50,
GL191137-0XL-BRN-L,GL191137,50,
GL191137-EXS-BRN-L,GL191137,50,
GL191137-XXL-BRN-L,GL191137,50,
GL191141-00L-025-L,GL191141,50,
GL191141-00M-025-L,GL191141,50,
GL191141-00S-025-L,GL191141,50,
GL191141-0XL-025-L,GL191141,50,
GL191141-EXS-025-L,GL191141,50,
GL191141-XXL-025-L,GL191141,50,
GL191144-00L-BEG-L,GL191144,50,
GL191144-00M-BEG-L,GL191144,50,
GL191144-00S-BEG-L,GL191144,50,
GL191144-0XL-BEG-L,GL191144,50,
GL191144-EXS-BEG-L,GL191144,50,
GL191144-XXL-BEG-L,GL191144,50,
GL191144-XXS-BEG-L,GL191144,50,
GL191148-DUP-WHT-L,GL191148,50,
GL191151-DUP-024-L,GL191151,50,
GL191158-036-019-K,GL191158,50,
GL191158-038-019-K,GL191158,50,
GL191158-039-019-K,GL191158,50,
GL191158-040-019-K,GL191158,50,
GL191161-036-024-K,GL191161,50,
GL191161-038-024-K,GL191161,50,
GL191161-039-024-K,GL191161,50,
GL191161-040-024-K,GL191161,50,
GL191169-IN1-OLV-K,GL191169,50,
GL191169-IN2-OLV-K,GL191169,50,
GL191169-IN3-OLV-K,GL191169,50,
GL191169-IN4-OLV-K,GL191169,50,
GL191169-IN5-OLV-K,GL191169,50,
GL191172-IN1-025-K,GL191172,50,
GL191172-IN2-025-K,GL191172,50,
GL191172-IN3-025-K,GL191172,50,
GL191172-IN4-025-K,GL191172,50,
GL191172-IN5-025-K,GL191172,50,
GL191175-2Y3-024-K,GL191175,50,
GL191175-3Y4-024-K,GL191175,50,
GL191175-4Y5-024-K,GL191175,50,
GL191175-5Y6-024-K,GL191175,50,
GL191175-6Y7-024-K,GL191175,50,
GL191175-7Y8-024-K,GL191175,50,
GL191175-8Y9-024-K,GL191175,50,
GL191175-910-024-K,GL191175,50,
GL191176-2Y3-210-K,GL191176,50,
GL191176-3Y4-210-K,GL191176,50,
GL191176-4Y5-210-K,GL191176,50,
GL191176-5Y6-210-K,GL191176,50,
GL191176-6Y7-210-K,GL191176,50,
GL191176-7Y8-210-K,GL191176,50,
GL191176-8Y9-210-K,GL191176,50,5270
GL191176-910-210-K,GL191176,50,
GL191581-00L-024-L,GL191581,50,
GL191581-00M-024-L,GL191581,50,
GL191581-00S-024-L,GL191581,50,
GL191581-0XL-024-L,GL191581,50,
GL191581-EXS-024-L,GL191581,50,
GL191581-XXL-024-L,GL191581,50,
GL191596-00L-OWH-L,GL191596,50,
GL191596-00M-OWH-L,GL191596,50,
GL191596-00S-OWH-L,GL191596,50,
GL191596-0XL-OWH-L,GL191596,50,
GL191596-EXS-OWH-L,GL191596,50,
GL191596-XXL-OWH-L,GL191596,50,
GL191596-XXS-OWH-L,GL191596,50,1890
GL191597-3PS-033-L,GL191597,50,
GL191598-3PS-037-L,GL191598,50,
GL191599-3PS-037-L,GL191599,50,
GL191600-3PS-025-L,GL191600,50,
GL191601-3PS-FUC-L,GL191601,50,
GL191612-00L-024-L,GL191612,50,
GL191612-00M-024-L,GL191612,50,
GL191612-00S-024-L,GL191612,50,
GL191612-0XL-024-L,GL191612,50,
GL191612-EXS-024-L,GL191612,50,
GL191612-XXL-024-L,GL191612,50,
GL191615-00L-YLW-L,GL191615,1990Flat,
GL191615-00M-YLW-L,GL191615,1990Flat,
GL191615-00S-YLW-L,GL191615,1990Flat,
GL191615-0XL-YLW-L,GL191615,1990Flat,
GL191615-EXS-YLW-L,GL191615,1990Flat,
GL191615-XXL-YLW-L,GL191615,1990Flat,
GL191624-999-024-L,GL191624,50,
GL191727-00L-037-L,GL191727,1990Flat,
GL191727-00M-037-L,GL191727,1990Flat,
GL191727-00S-037-L,GL191727,1990Flat,
GL191727-0XL-037-L,GL191727,1990Flat,
GL191727-EXS-037-L,GL191727,1990Flat,
GL191727-XXL-037-L,GL191727,1990Flat,
GL191728-00L-PNK-L,GL191728,1990Flat,
GL191728-00M-PNK-L,GL191728,1990Flat,
GL191728-00S-PNK-L,GL191728,1990Flat,
GL191728-0XL-PNK-L,GL191728,1990Flat,
GL191728-EXS-PNK-L,GL191728,1990Flat,
GL191728-XXL-PNK-L,GL191728,1990Flat,
GL191729-00L-GRN-L,GL191729,1990Flat,
GL191729-00M-GRN-L,GL191729,1990Flat,
GL191729-00S-GRN-L,GL191729,1990Flat,
GL191729-0XL-GRN-L,GL191729,1990Flat,
GL191729-EXS-GRN-L,GL191729,1990Flat,
GL191729-XXL-GRN-L,GL191729,1990Flat,
GL191773-036-LME-K,GL191773,50,
GL191773-038-LME-K,GL191773,50,
GL191773-039-LME-K,GL191773,50,
GL191773-040-LME-K,GL191773,50,
GL191774-036-PCH-K,GL191774,50,
GL191774-038-PCH-K,GL191774,50,
GL191774-039-PCH-K,GL191774,50,
GL191774-040-PCH-K,GL191774,50,
GL191775-036-SKB-K,GL191775,50,
GL191775-038-SKB-K,GL191775,50,
GL191775-039-SKB-K,GL191775,50,
GL191775-040-SKB-K,GL191775,50,
GL191778-036-SGN-K,GL191778,50,
GL191778-038-SGN-K,GL191778,50,
GL191778-039-SGN-K,GL191778,50,
GL191778-040-SGN-K,GL191778,50,
GL191782-036-SGN-K,GL191782,50,
